5.0, {'nt1': -0.004464286, 'nt10': 0.0, 'nt11': 0.0, 'nt12': 0.0, 'nt13': 0.0, 'nt14': 0.0, 'nt15': 0.0, 'nt16': 0.0, 'nt2': 0.0, 'nt3': 0.0, 'nt4': 0.0, 'nt5': 0.0, 'nt6': 0.0, 'nt7': 0.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, {'nt1': 1, 'nt10': 0, 'nt11': 0, 'nt12': 0, 'nt13': 0, 'nt14': 0, 'nt15': 0, 'nt16': 0, 'nt2': 0, 'nt3': 0, 'nt4': 0, 'nt5': 0, 'nt6': 0, 'nt7': 0, 'nt8': 0, 'nt9': 0}, 
2955.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2960.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2965.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2970.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2975.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2980.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2985.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2990.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
2995.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3000.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3005.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3010.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3015.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3020.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3025.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3030.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3035.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3040.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3045.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3050.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3055.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3060.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3065.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3070.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3075.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3080.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3085.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
3090.0, {'nt1': -4.0, 'nt10': -4.0, 'nt11': -4.0, 'nt12': 0.0, 'nt13': -4.0, 'nt14': -4.0, 'nt15': -4.0, 'nt16': -4.0, 'nt2': -4.0, 'nt3': -4.0, 'nt4': -4.0, 'nt5': 0.0, 'nt6': -4.0, 'nt7': -4.0, 'nt8': 0.0, 'nt9': 0.0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 24, 'nt15': 24, 'nt16': 10, 'nt2': 25, 'nt3': 24, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, {'nt1': 9, 'nt10': 24, 'nt11': 24, 'nt12': 0, 'nt13': 9, 'nt14': 104, 'nt15': 58, 'nt16': 10, 'nt2': 80, 'nt3': 92, 'nt4': 10, 'nt5': 0, 'nt6': 24, 'nt7': 8, 'nt8': 0, 'nt9': 0}, 
